user_name,score,date,text
Jorge Gabana,1,06/06/2024,"POR FAVOR FAÇAM O VINCULO DO LINK DO WHATSAPP PARA QUE ABRA NO BUSINESS TAMBÉM. NÃO CONSIGO ESCLARECIMENTO POR NENHUM CANAL. O ITOKEN ESTÁ FACIL DE LOCALIZAR PARA ACESSO POR LIGAÇÃO. É TUDO PARA DIFICULTAR. ESTOU A 01:30H TENTANDO VERIFICAR APENAS SE TENHO ALGUM DÉBITO, REFERENTE A SMS QUE TENHO RECEBIDO. ACREDITO SER FRAUDE. PRECISO ESCLARECER."
Salão do Itamar,5,06/06/2024,🟩🟪🪯🪯🪯🪯🪯🟪🟩🟧💬🤳💥
Rafael Silveira,1,06/06/2024,horrível mesmo 😔
Tiao Foster,5,06/06/2024,Bom
Fernanda Cerqueira,1,06/06/2024,App não aparece o saldo em conta! Pra isso vc tem que passar por várias etapas pra conseguir ver seu saldo! Péssimo.
Jeffersom Proença,1,06/06/2024,"horrível, se possível use outro banco!"
fernando correia,1,06/06/2024,"Não funciona , não cadastra itoken horrível ! Deixando de usar o banco e vou notificar o banco central!"
Fabio Soares,2,06/06/2024,Depois das atualizações ficou muito lento
Erica Almeida,1,06/06/2024,"Você abre o aplicativo para concluir um pagamento e ele EXIGE que faça a atualização antes, sem saber se é possível ou não naquele. Experiência do cliente nota zero. E sim sei que é importante manter atualizado, mas é mais importante ainda que eu possa fazer isso no momento adequado e não no meio de uma transação."
Geazi Lima,1,06/06/2024,"Muito lerdo! Uso um Samsung S20FE com 8gb de RAM, nunca tive problemas com nenhum dos apps de banco, mas esse Itaú demora demais pra carregar algumas funções e não consigo ver meus comprovantes de pagamentos, ficam carregando e o app não funciona mais, tenho que encerrar e iniciá-lo novamente. Outra vez fiz um Pix, o valor saiu de imediato da conta, mas para entrar na conta para qual enviei demorou uns 10min, fiquei preocupado, pelo fato de Pix cair na mesma hora. Tendo experiência ruim."
Antônio Laurentino,5,06/06/2024,Bom 👍
Anderson Alves,1,06/06/2024,"Digital não funciona, já tem mais ou menos 30 dias que o app não entra com a Digital lamentável dizer que isso é apenas uma instabilidade, dificultando o acesso o app"
Raimundo Amado,2,06/06/2024,Super lento em meu moto g 23
Jonh Ewerton Oliveira Turriel,4,06/06/2024,"Melhora os bugs. Atualização está muito devagar. Paguei as contas e ainda aparece o saldo anterior,compras no cartão ainda não foi processado.precisa de mais agilidade nisso"
Maria moreira,1,06/06/2024,O aplicativo ficou péssimo. E muito pesado e não finaliza operações financeiras. Digita se a senha é o app simplesmente volta na tela anterior e trava. Passei constrangimento várias vezes ao pagar compras no pix e acaba tendo de devolver a compra. Pagamentos de contas não finaliza também. Limpei cachê desinstalei o app até troquei de celular não adiantou. Tirei todo o dinheiro do itau e estou movimentando em outro banco até que o problema seja solucionado.
Igor Rabelo,1,06/06/2024,"Era uma maravilha. Com a nova atualização, ficou horrível. Já atualizou 2 vezes e tive que ir ao caixa eletrônico para refazer o token. Não temos tempo pra ficar indo ao banco fazer esse procedimento toda vez que o app atualiza. Sem falar que interface ficou muito ruim. Retrocedeu. Espero que resolvam essas situações desagradáveis. Deve-se adaptar as funções para todos os Androids. Não são todos que podem comprar um celular por ano. Estou no Android 10, não reconhece biometria também."
Rico Carioca,1,06/06/2024,"A última atualização do APP, ficou muito lenta e dando Bug o tempo todo, tendo que fazer LOGIN VÁRIAS VEZES para ter ACESSO aos serviços...também NÃO INFORMA MAIS QUANDO os procedimentos SÃO REALIZADOS e RETORNA para a página solicitando SENHA NOVAMENTE, *(por este MOTIVO, FIZ o mesmo PIX *(04 VEZES)* por achar que não havia sido concluída a operação em questão)... além de informar (ERRONEAMENTE), que estou em um *NOVO DISPOSITIVO*; Favor fazer uma ATUALIZAÇÃO do APP, mais ESTÁVEL E SEGURA..."
carlos alberto dos santos,1,06/06/2024,"O APP está horrível , antes a fatura vinha detalhada agora NÃO. O valor da anuidade aumentou muito. Vou cancelar o cartão urgentemente."
Kilder Madureira,1,06/06/2024,"A nova versão não permite eu editar o valor do boleto da escola dos filhos, com isso não consigo pagar o valor com desconto. Como faço para voltar para versão antiga do app?"
Ernane Enny Alves,2,06/06/2024,"Aplicativo pesado, experiência do usuário deixa a desejar e a função para aplicação da poupança para CDI não funciona."
Moiseis Souza,1,06/06/2024,"Um amigo meu foi mandar um Pix pra mim e caiu no ItauCard, porém eu não uso esse banco. Estou tentando entrar em contato com a rede Itaú, mas não consigo!"
Moisés T. de Souza,3,06/06/2024,"Apps está ficando pesado demais e ainda não carrega um celular da operadora Correio, já fiz a limpeza de cache e não resolveu nada, pra mim o apps lite era muito bom, mas como sempre o q é bom sempre tira."
ALAN REIS,1,06/06/2024,"A cada atualização o App só piora. Nessa última está praticamente insustentável conseguir usar na rede 3G, pois ficou pesado e até com Wi-Fi demora a carregar. Por favor arrumem isso, acho que a questão praticidade deve ser pensada."
Jhonny,1,06/06/2024,"Não recomendo pra ninguém, quando fiz minha conta não solicitei e nem autorizei nenhum tipo de pacote de serviços e mesmo assim colocaram, demorou muito pra mim conseguir cancelar, fiquei com uma dívida por conta disso. Agora me foi feito um pix e descontaram na mesma hora o valor que estava devendo por culpa deles mesmos. Um absurdo isso, pior banco de todos!"
Alexandre Escobar,1,06/06/2024,"Piorou. Não consigo mais abrir o aplicativo com a biometria. Informa: ""biometria não disponível para este dispositivo""... Acho que investiram tanto em propaganda que faltou verba para funcionalidades simples do app."
Felipe Leonel,1,06/06/2024,"Banco horrível, por que tenho que ficar fazendo o iToken toda que vez vou fazer uma transferência????"
Delduque Oliveira,1,06/06/2024,Estava funcionando normalmente. Atualizou ontem hoje não que funcionar mais.
Ernane Toledo,4,06/06/2024,"O aplicativo é ótimo, mas precisa melhorar em alguns pontos. Nos últimos meses sempre que eu gero a segunda via os números do código de barras vem incompleto, impossibilitando o pagamento. Quando eu seleciono um cartão, clico em PAGAR para realizar o pagamento da fatura DAQUELE CARTÃO, sou redirecionado para uma tela para escolher qual cartão desejo pagar, se eu já estou dentro do cartão, clico em pagar aquele cartão, porque tenho que selecionar novamente o cartão?!"
Joao dos Reis,5,06/06/2024,Excelente app.
Amanda Yzzys,1,06/06/2024,Q atualização horrível mds nada funciona mais no app.
sadrack oliveira,1,06/06/2024,Última atualização deixou extremamente lento. Não sincroniza biometria do aparelho. Decepção.
Arthur Castro,5,06/06/2024,O banco do Itaú e perfeito pra quem quer uma conta de poupança
Cleide Aparecida dos Santos Santana,1,06/06/2024,Aplicativo muito lento. Trava várias vezes.
H e n r i q u e A l m e i d a,1,06/06/2024,Um dos piores bancos para ser cliente. Cuidado!
Luciano Souza da Silva,5,06/06/2024,Confiável é seguro.
fabiano correa,4,06/06/2024,O aplicativo e bom mas vcs tem que olhar a agência do Itaú que tem bancário mal caráter fazendo contrato sem a pessoas saber principalmente em idosos que não sabe ler contratado combinado que os clientes nem sabe o que na agência de coronel Fabriciano mg o banco está perdendo muitos clientes lá por isso
Flávio Nogueira,1,06/06/2024,"Fiz a limpeza de cache, conforme recomendado. Anteriormente, já havi desinstalado e reinstalado esse LIXO de app. Simplesmente, PAREI DE RECEBER NOTIFICAÇÕES DE USO. LIXO, LIXO, LIXO!"
Natan L R,5,06/06/2024,"Muito bom, deposita muita confiança no cliente, estou muito satisfeito, se funcionasse um pouco mais rápido e tivesse uma interface intuitiva, certamente seria meu banco principal. Parabéns"
L. Mateus Plácido Pinheiro,1,06/06/2024,"Sem dúvidas o pior app de banco. Bloqueei a minha senha, desbloqueei minha senha no caixa eletrônico e até agora não consigo acessar o aplicativo e eu preciso pagar as contas e não tenho acesso."
